taxa,20230210_BC04,20230210_BC32,20230210_BC45,20230210_BC29,20230210_BC34,20230210_BC48,20230210_BC40,20230210_BC47,20230210_BC33,20230210_BC09,20230210_BC11,20230215_BC39,20230215_BC15,20230215_BC35,20230215_BC26,20230215_BC28,20230215_BC40,20230215_BC13,20230307_BC74,20230307_BC79,20230307_BC61,20230307_BC67,20230307_BC68,20230307_BC62,20230307_BC55,20230307_BC73,20230307_BC85,20230307_BC63,20230307_BC81,20230307_BC57,20230307_BC72,20230307_BC80,20230307_BC60,20230307_BC77,20230307_BC58,20230307_BC71,20230307_BC83,20230307_BC70,20230307_BC56,20230307_BC64,20230307_BC59,20230307_BC69,20230307_BC65,20230307_BC76,20230307_BC86,20230307_BC66,20230307_BC75,20230307_BC78,20230307_BC82,20230328_BC30,20230328_BC25,20230328_BC27,20230328_BC26,20230328_BC31,20230328_BC29,20230328_BC24,20230328_BC28,20230328_BC22,20230328_BC21,20230328_BC23,20230131_BC36,20230131_BC53,20230131_BC19,20230131_BC52,20230131_BC38,20230131_BC39,20230131_BC54,20230131_BC30,20230131_BC42,20230131_BC35,20230131_BC44,20230131_BC55,20230131_BC25,20230131_BC27,20230131_BC57,20230131_BC26,20230131_BC10,20230131_BC51,20230131_BC01,20230131_BC02,20230131_BC60,20230131_BC03,20230131_BC16,20230131_BC32,20230131_BC58,20230131_BC12,20230131_BC14,20230131_BC45,20230131_BC29,20230131_BC20,20230131_BC24,20230131_BC08,20230131_BC46,20230131_BC56,20230131_BC43,20230131_BC22,20230131_BC48,20230131_BC59,20230131_BC21,20230131_BC49,20230131_BC47,20230131_BC50,20230131_BC23,20230131_BC18,20230131_BC07,20230131_BC05,20230131_BC13,20230322_BC04,20230322_BC19,20230322_BC61,20230322_BC67,20230322_BC52,20230322_BC38,20230322_BC39,20230322_BC15,20230322_BC68,20230322_BC54,20230322_BC42,20230322_BC25,20230322_BC06,20230322_BC26,20230322_BC10,20230322_BC51,20230322_BC01,20230322_BC02,20230322_BC60,20230322_BC03,20230322_BC16,20230322_BC32,20230322_BC12,20230322_BC31,20230322_BC14,20230322_BC20,20230322_BC24,20230322_BC08,20230322_BC41,20230322_BC56,20230322_BC64,20230322_BC34,20230322_BC28,20230322_BC48,20230322_BC59,20230322_BC21,20230322_BC40,20230322_BC49,20230322_BC50,20230322_BC33,20230322_BC17,20230322_BC69,20230322_BC65,20230322_BC18,20230322_BC07,20230322_BC66,20230322_BC05,20230322_BC09,20230322_BC11,20230315_BC43,20230227_BC06,20230227_BC10,20230227_BC12,20230227_BC14,20230227_BC11,20230227_BC13,20230511_BC75,20230511_BC74,20230511_BC73,20230424_BC45,20230424_BC44,20230410_BC72,20230410_BC73
c__Negativicutes,0.050559487,0.045625541,0.028114652,0.060020145,0.476058247,0.090475992,0.01205163,0.155770381,0.135010257,0.053533146,0.085161669,6.72766e-05,0.060847362,0.001618828,0.095833465,0.032267756,0.015448995,0.023062393,0.031701203,0.310272985,0.062778556,0.033008318,3.41204e-05,0.028621656,2.37857e-05,0.102993455,0.000254186,0.070011169,0.017304246,0.081485602,0.057606805,6.89465e-05,0.029923618,0.018668451,0.042861716,0.025310475,0.000124493,0.032595217,0.002184414,3.54912e-05,0.01347593,0.024993808,0.028955696,2.5618e-05,0.079220864,0.010760002,0.007501683,0.013483092,2.85902e-05,0.0003003,0.164859288,0.006082056,0.029960921,0.000690528,0.07610373,0.051713347,0.016177323,0.0,0.0,0.000151389,0.023342989,0.000260654,0.025060053,0.096902945,0.010921632,0.038275167,0.032809683,0.021380501,0.092339223,0.113792727,5.70972e-05,0.137035775,0.037531154,0.005600217,0.024025803,0.046888943,0.019654354,0.019910847,0.090957321,0.024797184,0.099196371,0.124289196,0.047820269,0.000259437,0.022373229,0.00492331,0.023113572,0.049538259,0.034863784,0.026290038,0.00083702,0.028072034,0.022108214,0.01484774,0.016365262,0.063965756,0.002062919,0.003848845,0.031316484,0.002964427,0.000224803,0.736458132,0.025094922,0.049149893,0.04669455,0.01308642,0.023272091,0.033804285,0.272770522,0.000288339,0.06769097,0.02721819,0.014348606,0.011029055,0.026251025,0.087047382,0.010304557,0.002523553,0.024985061,0.016104964,0.01640877,0.038892333,0.045855709,0.0091121,0.042595068,0.025022867,0.034608541,0.01108023,0.000274449,0.017154196,0.031146276,0.067855194,0.031381976,0.189332755,0.009302326,0.00726909,0.000163961,0.000319676,0.0,0.000147896,4.63435e-05,0.00144695,0.004599967,0.004680336,0.000213557,0.046453676,0.118764569,0.017272472,0.043239213,3.31137e-05,0.026229204,0.001172439,0.034893974,0.011592364,0.07188042,0.000178955,0.006757196,0.016349656,0.0,0.0,0.019611039,0.033841292,0.006608839,0.016045594,0.000117516,0.195923188,0.134771967,0.023880597,0.087619466,0.025917513
c__TC1,1.41822e-05,0.0,0.0,0.0,0.0,0.0,1.3587e-05,0.0,0.0,2.08138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000164609,0.0,0.0,0.0,0.0,2.89897e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f__Acetivibrionaceae,0.000283644,0.0,0.000421825,0.000375249,0.0,2.08039e-05,5.43478e-05,0.0,3.83443e-05,4.16276e-05,0.0,0.124259957,0.0,0.0,3.14931e-05,3.00445e-05,0.000114649,0.0,0.0,0.000400662,0.003056157,0.000380078,0.0,8.2404e-05,0.0,0.0,0.0,0.0,0.0,0.000404521,3.22186e-05,0.000879068,0.0,0.000267648,0.00128041,0.0,0.002265767,0.000944789,0.0,0.0,0.000430083,4.1278e-05,0.000118671,0.0,6.53637e-05,0.00071115,0.0,9.68265e-05,0.0,0.0,0.0,0.001889904,0.01314491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000194767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3303e-05,0.001535543,0.0,0.0,0.0,0.0,0.00070738,0.0,0.0,0.0,0.0,0.000129719,0.0,0.0,0.0,0.0,6.35042e-05,0.000130472,0.000119574,0.0,0.0,4.72858e-05,0.0,6.02882e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32489e-05,0.003130535,0.000260907,0.000185158,0.000489157,9.71723e-05,0.0,0.000321505,0.0,0.0,7.46938e-05,0.0,0.0,8.26617e-05,4.66962e-05,0.0,7.42721e-05,0.0,0.000177936,0.0,0.0,0.000832107,0.000424547,0.0,6.4973e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.39481e-05,0.0,0.000157277,0.0,0.0,0.000384402,0.0,3.885e-05,0.0,0.000434877,0.0,4.63414e-05,0.0,0.000377913,0.001441836,0.000561167,0.0,0.000259892,0.0,0.002082559,0.0,5.43242e-05,0.0,0.000826105,0.0,0.000235031,0.0,0.0,0.0,0.0,0.0
f__Acidaminococcaceae,0.000765838,0.000201171,0.006707021,0.0,6.55938e-05,0.001019389,0.005692935,5.97967e-05,0.013286298,0.012342595,0.000356237,0.0,0.022893495,0.00046697,0.000157465,0.021241437,0.010289776,6.0931e-05,0.0,0.0,0.0,0.0,0.0,0.001318464,0.0,0.0,0.0,0.0,9.27013e-05,0.0,0.0,0.0,0.0,0.015523586,0.0,0.0,2.48985e-05,0.0,0.0,0.0,0.0,0.006872781,0.008109177,0.0,0.0,0.001329541,0.0,0.006269517,0.0,0.00021021,8.78079e-05,0.001305752,0.015158094,0.000172632,0.011178441,0.0,0.013038439,0.0,0.0,0.0,0.013716136,6.51636e-05,0.014153087,0.0,0.003640544,0.019219252,0.0,0.014710261,0.000332355,0.004750464,0.0,0.0,0.015540243,0.0,0.000658241,0.012330656,0.017282277,0.01820208,0.005482198,0.017143732,0.0,0.0,0.028875273,0.000129719,0.0,0.0,0.00019315,0.005013193,0.008192037,0.016308957,0.0,0.017655367,0.000528905,4.72858e-05,0.015402599,0.001627781,8.5955e-05,0.0,0.008084418,0.000439174,0.0,0.0,0.0,0.01534102,0.016293152,0.011851852,0.018022747,0.0,4.32489e-05,4.11913e-05,0.0,0.006776774,0.0139138,0.008745506,0.000492207,0.0,0.0,0.0,0.005452644,0.010755413,0.004908606,0.000206654,0.0,0.002048457,3.71361e-05,0.0,0.0,0.005892162,4.57415e-05,0.013441721,0.001620996,0.003698987,0.008381522,0.00016261,0.0,0.0,0.000131169,0.0,0.0,0.0,0.0,0.0,3.28569e-05,9.55171e-05,4.27113e-05,0.01242236,0.004778555,0.007534164,3.10627e-05,3.31137e-05,9.26827e-05,0.000631313,0.012345161,0.001384163,0.0,0.0,0.006497304,0.010522056,0.0,0.0,0.016840504,0.006421691,0.006608839,0.0,0.0,0.000131228,0.00254758,0.0,2.19708e-05,0.016258219
f__Acutalibacteraceae,0.001971324,6.03512e-05,0.00016873,0.00025675,0.000699668,0.00027045,1.3587e-05,0.00017939,0.001111985,0.000353835,4.19103e-05,0.0,0.000129831,0.000498101,3.14931e-05,0.000420623,0.0,3.04655e-05,0.000602926,0.000774614,0.000477525,0.00054088,0.0,0.000604296,0.0,3.32237e-05,0.000254186,2.37648e-05,6.18009e-05,2.52825e-05,3.22186e-05,6.89465e-05,0.0,0.000133824,0.000192061,0.000607451,0.000248985,0.000413345,0.0,0.000319421,0.0,0.000165112,0.000553797,0.000640451,0.000326819,0.001113104,0.000160292,0.001428191,0.000514624,0.00021021,0.000395135,3.43619e-05,0.0,5.7544e-05,0.000338741,3.91175e-05,0.000144872,0.000453165,0.00035783,0.000870487,0.0,0.0,0.000129845,5.05229e-05,6.38692e-05,0.0,0.000103013,0.0,0.0,0.0,0.000171292,0.0,7.3303e-05,0.0,0.000131648,8.11227e-05,8.4717e-05,0.000222883,0.000117897,0.0,0.0,8.12348e-05,7.04275e-05,0.000129719,0.000128213,0.0,6.43832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000189143,6.87616e-05,0.000120576,0.0,0.000641474,0.0,0.0,0.001198951,0.000193686,5.93261e-05,0.0,0.000187278,8.23045e-05,0.0,0.0,0.000259493,0.002677431,0.000231918,0.0,0.0,0.0,0.0,0.000120564,0.0,3.36474e-05,0.000112041,0.0,0.0,0.000289316,0.0,0.000141273,7.42721e-05,0.000457337,0.000177936,0.0,0.0,0.0,7.71903e-05,6.06391e-05,0.0,0.000271017,5.34616e-05,0.000200067,0.001246106,0.000426235,0.000136482,0.000295792,4.63435e-05,0.000943663,0.000295712,0.000159195,8.54226e-05,0.000111578,0.000505051,0.000120226,0.0,0.00036425,0.000139024,0.000135281,0.000125971,0.0,0.000357106,5.96516e-05,3.24865e-05,0.000404694,7.43771e-05,0.000729076,5.43242e-05,0.0,0.000137684,0.000350723,0.0,0.000218713,0.000349668,9.78713e-05,0.00028562,4.78183e-05
f__Anaerotignaceae,0.000312008,0.000663864,0.000189821,5.92499e-05,0.0,0.000166431,4.07609e-05,1.99322e-05,0.000172549,0.000333021,2.09551e-05,0.0,0.000129831,0.000155657,3.14931e-05,9.01334e-05,8.5987e-05,0.000578845,0.000856789,2.67108e-05,0.000636699,0.005014107,0.033301488,0.01689282,4.75715e-05,0.0,0.000476599,0.0,0.021383104,2.52825e-05,0.004478381,0.006618864,0.000209675,0.002810304,0.000544174,0.0,0.009112865,5.90493e-05,9.22992e-05,0.001419648,0.0,0.000103195,0.000593354,0.0,0.000424864,0.014253911,3.20585e-05,0.000435719,0.02247191,6.00601e-05,0.0,3.43619e-05,3.94742e-05,0.0,0.000677481,0.000743233,0.0,0.0,0.0,0.000984028,0.000937127,0.0,0.000649224,5.05229e-05,0.001788337,0.001034464,0.000772599,0.0,5.53925e-05,0.005187288,0.0,0.000136286,0.000439818,0.000722609,0.000329121,0.000405614,0.001694341,0.000371471,0.000176845,0.003137915,4.93024e-05,0.0018684,0.0,0.010377481,0.0,0.001073029,0.000965748,0.0,0.0,0.0,0.0,0.000353107,0.0,0.0,0.00130647,0.0,0.0,0.0,0.00102119,0.0,0.004645935,6.45619e-05,0.003381585,9.77135e-05,0.002434609,0.000658436,0.0,0.006558583,0.0,0.001524076,0.0,7.40631e-05,0.000163052,9.71723e-05,0.0,0.0,0.0,0.000672948,0.000448163,0.000366022,0.0,0.000206654,4.66962e-05,0.000353182,7.42721e-05,0.0,8.8968e-05,3.70576e-05,0.0,0.000256033,0.000154381,6.06391e-05,0.000454811,0.0,0.00032077,0.001400467,0.000131169,0.0,0.000181975,0.0,0.00013903,0.0,0.0,0.009742741,8.54226e-05,0.0,0.0,0.001242336,0.006523157,6.62274e-05,0.003058529,0.001127345,0.001133739,0.000865102,0.001683502,0.0,3.24865e-05,0.0,0.009222759,0.0,0.000162973,0.0,0.0,0.0,0.007932311,0.0,0.0,0.0,0.0,0.0
f__Anaerovoracaceae,0.002652068,0.0,0.0,1.975e-05,0.0,4.16077e-05,2.71739e-05,0.0,0.000345099,0.000582787,2.09551e-05,0.0,4.32769e-05,0.0,0.000157465,0.0,0.0,3.04655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001316872,0.0,0.0,0.0,0.0,2.89897e-05,0.0,0.0,4.85861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002335941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f__Atopobiaceae,2.83644e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91721e-05,0.0,0.0,0.000100915,8.65539e-05,9.33939e-05,0.0,3.00445e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00601e-05,0.0,6.87238e-05,7.89484e-05,0.00028772,3.76378e-05,0.000117353,0.000193162,4.53165e-05,8.94574e-05,7.56945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06476e-05,4.32489e-05,4.11913e-05,5.79794e-05,0.000148126,0.0,4.85861e-05,5.46896e-05,4.01881e-05,7.63301e-05,3.36474e-05,7.46938e-05,2.81555e-05,9.34973e-05,0.000123993,0.0,7.06364e-05,0.0,0.0,0.0,0.0,0.0,6.40082e-05,3.85951e-05,0.0,0.000129946,5.42035e-05,0.000160385,0.0,3.27923e-05,5.32793e-05,4.54938e-05,0.0,4.63435e-05,3.14554e-05,9.85707e-05,3.1839e-05,0.000128134,7.43854e-05,0.0002331,0.0,0.0,3.31137e-05,0.0,0.0,4.19903e-05,0.0,0.0,5.96516e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74852e-05,0.0,0.0,0.0,0.0
f__Bacillaceae,0.000553105,0.021585628,0.069875351,0.00025675,0.007412104,0.079117084,0.050190217,0.035618896,0.015126824,0.041814965,0.026193919,6.72766e-05,0.002336954,9.33939e-05,0.062198847,0.055161639,0.52707157,0.00801243,0.10582934,0.042817458,0.035559659,0.0,0.0,0.004697028,0.080157937,3.32237e-05,9.53198e-05,0.0,0.0,0.0,3.22186e-05,1.72366e-05,0.214916879,0.031448645,6.40205e-05,0.0,9.95942e-05,0.013817538,0.0,3.54912e-05,0.015196261,0.068748452,0.036234177,0.0,0.0,0.001174943,6.41169e-05,0.018977996,2.85902e-05,0.16978979,0.0,0.096453852,0.072553586,0.210035677,0.033271858,0.041347207,0.053216148,0.0,0.0,0.078343804,0.026409951,0.000325818,0.078166591,0.000101046,0.009963595,0.02934611,0.022456863,0.070633077,0.004486789,0.030523097,0.0,0.0,0.020378244,0.021226628,0.123749342,0.040561369,0.073364961,0.083060921,0.002004244,0.005740089,0.000394419,0.075954509,0.053877034,0.000972889,0.00019232,0.048033832,0.725469997,0.027308707,0.038674033,0.003783678,0.145761091,0.185646186,5.28905e-05,0.001749574,0.030736437,0.021462591,0.091971807,0.011138325,0.027146626,0.045783926,7.49344e-05,0.014720124,0.000237304,0.005765097,0.009551158,0.100164609,0.097812773,0.035520549,8.64977e-05,0.000205956,0.003420786,0.016182788,0.074841024,0.036585366,0.062564944,0.000120564,0.063735593,0.000100942,0.025993427,0.0379255,0.003038661,0.039388303,0.000466962,0.153775517,0.041852347,0.000196002,0.000533808,0.030016676,0.01431708,0.085258913,0.029988421,0.086956522,0.218764213,0.000650442,0.047367014,6.66889e-05,0.003312018,0.393201556,0.000272963,0.013754344,4.63435e-05,6.29109e-05,0.041399704,0.068644931,8.54226e-05,0.001227359,0.002020202,0.03630826,0.017923151,0.060333124,0.007460957,0.002570346,0.005710687,0.129130861,0.019334762,0.000298258,0.11214346,0.030028329,0.0,0.0,0.032105606,0.010091229,0.040754509,0.090837352,0.0,0.003193211,0.0,0.0,0.277468966,0.096329946
f__Bacteroidaceae,0.249507169,0.526987065,0.577183473,0.275452768,0.101429946,0.49132479,0.529605978,0.475124576,0.363829828,0.425163909,0.013076004,0.036194833,0.650625352,0.43901376,0.35795043,0.347163802,0.214766832,0.462740678,0.000349062,0.214434532,0.440691455,0.327758855,0.000989491,0.30459265,0.62551734,0.570118609,0.000730785,0.292402386,0.465916816,0.571410512,0.427282686,0.688223938,0.168908192,0.448879224,0.495358515,0.330588553,0.001344521,0.608030706,0.000276898,0.00028393,0.567680706,0.566498803,0.666613924,0.436018957,0.000947774,0.267608682,0.078254737,0.619350778,0.257369128,0.480930931,0.246871844,0.37282661,0.61658706,0.584704799,0.566637811,0.519989047,0.499613676,0.000634432,0.000536745,0.236658845,0.413869484,0.86986837,0.466013114,0.51977972,0.333844287,0.442315022,0.300437806,0.426716693,0.609593973,0.307032871,0.468253968,0.39427598,0.627987099,0.50149038,0.270471301,0.61345015,0.631989156,0.419687964,0.647547748,0.555028318,0.435586452,0.240454915,0.559757729,0.742379037,0.408487724,0.522502051,0.009142416,0.51701847,0.563154887,0.629134321,0.525529116,0.369438559,0.54392553,0.461178362,0.565082858,0.36022186,0.386023724,0.496909261,0.434856608,0.073177426,0.26931435,0.038349797,0.244482677,0.683310534,0.767401211,0.550617284,0.565004374,0.487449815,0.042383877,0.001730033,0.475083345,0.478188417,0.648676559,0.348265475,0.175499043,0.25161757,0.622776887,0.518270525,0.484874514,0.464509953,0.333411248,0.430336846,0.636656549,0.171858445,0.339535056,0.177610088,0.636921708,0.256179359,0.592580734,0.573193369,0.092242377,0.517615669,0.27561562,0.242885793,0.504731355,0.371523841,0.02292179,0.001278704,0.413811928,0.54388819,0.787329688,0.009310811,0.321077707,0.188550688,0.553837612,0.662141555,0.644366744,0.505069531,0.537197527,0.6177688,0.626210668,0.581349206,0.581734201,0.508852875,0.464238343,0.837866858,0.552043402,0.420396601,0.556638155,0.224944104,0.555084746,0.637429285,0.333057965,0.397632617,0.318585111,0.110668825,0.369798691,0.002936139,0.526485774,0.548906157
f__Barnesiellaceae,0.001035299,0.0,0.0,0.0,0.0,2.08039e-05,1.3587e-05,1.99322e-05,3.83443e-05,0.0,0.0,3.36383e-05,0.0,6.22626e-05,3.14931e-05,0.0,0.0,0.0,0.0,2.67108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000108702,0.0,0.0,0.0,0.0,0.0,3.73469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000192025,0.0,6.06391e-05,0.0,0.0,0.0,0.0,0.0,5.32793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76808e-05,0.0,0.0,0.0,0.0,0.0,0.0
f__Bifidobacteriaceae,0.001318943,6.03512e-05,6.32738e-05,3.94999e-05,0.004679027,0.00027045,0.000108696,5.97967e-05,0.00947104,0.00027058,8.38205e-05,0.00040366,0.001860908,0.000965071,0.000976286,0.000180267,0.000114649,9.13965e-05,0.000698125,2.67108e-05,0.0,0.005818118,3.41204e-05,0.0,0.0,3.32237e-05,9.53198e-05,4.75296e-05,0.000494407,0.035471393,0.000418841,0.000689465,0.0,3.3456e-05,0.016389245,0.0,4.97971e-05,0.000413345,3.07664e-05,0.0,0.000286722,6.19169e-05,0.000237342,2.5618e-05,3.26819e-05,0.000309195,6.41169e-05,0.000121033,0.000228722,6.00601e-05,4.39039e-05,0.000103086,0.000355268,0.000115088,0.0,0.005984979,9.6581e-05,0.00013595,4.47287e-05,0.000794792,0.0,0.0,0.0,0.0,0.011751932,0.0,0.0,0.0,0.001274026,5.4603e-05,0.0,0.0,0.0,0.0,0.0,0.000324491,8.4717e-05,0.0,0.0,0.0,0.0,0.021852153,0.0,6.48593e-05,0.0,0.0,0.0,0.0,6.35042e-05,0.0,0.0,8.82768e-05,0.0,0.0,6.87616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000586281,0.000624259,0.0,0.0,0.000858132,0.000259493,0.000123574,0.002232208,0.000592505,0.021468558,0.365027694,0.000328138,0.0,0.00038165,0.251716016,0.001531222,0.000140778,0.007012295,0.002149204,0.000140089,0.000141273,0.000259952,0.000392003,8.8968e-05,0.000111173,0.002378556,6.40082e-05,0.002199923,0.000121278,0.000519784,0.000433628,0.000106923,0.115571857,0.0,0.000213117,4.54938e-05,7.39481e-05,0.000231717,6.29109e-05,6.57138e-05,0.000700458,0.000384402,0.002677874,0.009013209,0.000520979,6.21253e-05,9.9341e-05,0.000278048,0.000225469,0.0,0.00017302,0.000663198,0.000536865,6.4973e-05,0.0,0.035180364,0.0,5.43242e-05,0.000254829,0.0,0.000350723,0.000235031,0.015397402,0.000599431,0.0,0.002592552,0.001195457
f__Brochotrichaceae,1.41822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
